id,sigma_xx,sigma_yy,sigma_zz,tau_xy,tau_yz,tau_zx,sigma_Y,temperature_c,strain_rate,batch_id,yielded
13154,-218.131,142.787,83.6499,-3.30592,119.344,-112.577,238.189,58.8847,0.000680494,21,1
13155,-36.8798,-76.6985,-21.7754,-87.2086,-41.116,-57.0117,200.992,32.5066,0.0805656,13,1
13156,46.1462,-25.3081,102.131,-55.9888,32.8141,-108.469,231.703,26.8164,0.00148661,18,1
13157,-7.31745,-144.433,105.473,84.9961,-31.7535,-129.773,258.683,41.6925,0.000617199,22,1
13158,73.062,183.301,5.50242,-91.1664,-101.83,-158.481,225.76,83.1792,0.0162954,8,1
13159,28.6719,-114.175,15.6398,212.272,-55.8248,-40.2537,273.508,62.7988,0.000374819,13,1
13160,-57.5992,-94.9846,-33.0295,-117.238,43.2313,-98.2914,245.319,113.947,0.0325538,2,1
13161,85.5674,38.0718,19.1953,-52.9664,116.659,-12.8062,234.645,32.9588,0.000177347,15,1
13162,17.1398,51.8896,-40.4641,143.941,-74.997,-86.6595,215.9,55.9708,0.000709627,21,1
13163,-11.1556,-33.3058,184.384,-40.2002,6.76195,-13.4921,211.449,70.9248,0.0249039,0,0
13164,-160.519,32.263,-102.292,-50.8497,-41.4091,58.0928,207.742,72.2315,0.0663588,7,1
13165,-57.7879,50.8228,100.303,43.2253,-15.0245,5.0113,194.062,53.2866,0.000426524,17,1
13166,-180.594,-25.4024,95.1217,-10.2558,79.6863,-127.702,254.996,84.2111,0.00873467,24,1
13167,-142.42,32.6424,17.8754,-169.374,-103.968,110.145,241.109,104.759,0.00513015,16,1
13168,105.651,17.9152,-83.764,-28.485,25.6599,-10.5512,189.62,63.793,0.0135222,4,0
13169,-198.758,59.1958,16.1847,-160.34,-2.33763,60.5851,232.975,119.189,0.0100229,9,1
13170,-159.231,-81.113,59.84,271.912,-257.083,-161.032,241.451,44.8145,0.000275398,4,1
13171,123.755,38.7915,-12.345,-1.04274,-89.5858,-16.002,219.894,25.8365,0.00017477,23,1
13172,-84.2425,-57.0372,-42.5164,59.0017,-224.157,71.2566,213.677,56.5559,0.00159251,8,1
13173,-202.205,93.2613,-74.545,-87.5341,29.9227,4.56482,208.089,119.939,0.000876221,14,1
13174,26.9015,-0.761313,-17.5448,-154.164,-4.28224,-24.1033,185.872,27.1951,0.0381419,21,1
13175,130.526,224.998,8.76857,112.595,-59.1457,-90.9525,234.959,54.8117,0.00289108,10,1
13176,97.9033,161.275,-48.1085,17.777,252.835,-133.921,175.058,61.0177,0.0219544,16,1
13177,-59.1939,76.611,45.9901,127.204,-91.7691,-94.0722,200.679,93.4094,0.0973158,23,1
13178,45.9789,122.546,33.6616,43.1094,-106.252,-195.18,214.177,60.1137,0.000363457,14,1
13179,34.799,-36.1769,114.072,71.406,182.188,131.349,257.224,31.5614,0.00237015,14,1
13180,78.893,-93.1921,-11.491,-53.2387,-158.138,133.476,225.856,107.644,0.000308633,11,1
13181,-32.5022,-33.3401,-16.4964,78.0394,34.6626,-76.5696,199.678,62.5556,0.000363332,21,1
13182,231.124,16.0482,53.4152,104.291,144.075,53.8348,212.957,88.9886,0.0292431,16,1
13183,101.651,2.65539,-46.8546,168.876,-10.7404,-58.8944,282.876,115.744,0.0679458,18,1
13184,47.3933,27.4216,83.2381,-89.5007,149.522,-144.185,239.786,62.8472,0.0062935,14,1
13185,3.42922,-8.09942,19.5424,-39.3911,44.5786,-12.0309,227.334,107.329,0.0969446,4,0
13186,91.5817,-130.385,-166.058,-9.14566,5.83454,-57.2974,241.621,116.014,0.00076762,24,0
13187,-84.9217,198.646,-100.838,-37.079,42.3223,-195.299,206.956,71.4345,0.000277723,24,1
13188,60.6342,-28.0138,27.4867,49.1296,129.704,206.681,222.779,84.8912,0.015065,24,1
13189,87.6631,-199.708,-76.8307,51.7303,131.396,68.6843,184.656,75.4264,0.0313981,17,1
13190,-27.2305,-160.758,44.7171,-19.3704,-154.637,105.879,215.44,77.0225,0.000475368,17,1
13191,26.8852,14.3245,-40.1308,-23.4804,41.9662,97.0359,213.388,38.5386,0.000216766,22,1
13192,-48.5174,-88.8998,32.9138,-30.1183,42.7805,150.502,222.718,68.976,0.00543994,3,1
13193,15.3337,45.1745,-208.641,-10.316,-52.2344,-80.0933,214.362,112.408,0.000977605,8,1
13194,-175.027,35.5754,-104.407,-25.8634,33.9012,-181.135,221.715,116.741,0.0106283,24,1
13195,-82.1653,74.6233,60.2662,-101.598,29.8266,-51.8954,252.797,68.9026,0.000216505,1,1
13196,-74.693,39.5178,-62.1812,-144.139,88.5448,-106.597,203.627,68.029,0.00448853,12,1
13197,96.1876,132.308,-125.763,30.0531,55.8151,-137.74,241.903,100.248,0.00648773,3,1
13198,-57.3547,62.5958,-27.0508,-90.2793,2.37873,150.441,212.703,69.6119,0.0138272,0,1
13199,107.759,-24.7795,103.174,7.57309,-167.296,-72.8318,226.886,97.5342,0.00063537,2,1
13200,46.9565,-67.1768,-85.5685,122.83,19.4978,-128.7,211.672,78.9244,0.000141456,20,1
13201,-42.9542,77.8688,62.7008,38.2128,148.965,53.7124,211.912,64.8501,0.0157275,11,1
13202,68.3853,139.015,-28.5058,126.332,-83.0703,-74.2942,227.285,87.7291,0.000903313,12,1
13203,-23.231,107.17,55.7158,81.1953,45.6793,-102.601,194.15,69.9841,0.00530254,14,1
13204,-45.9059,-98.378,-89.1183,48.0704,30.0761,7.03539,205.158,102.834,0.0421261,2,0
13205,51.1569,21.4852,13.3098,-78.7838,112.516,53.2959,252.536,90.2486,0.0318871,2,1
13206,18.1453,-110.274,-126.957,-71.2506,-79.7241,-36.8753,198.664,38.3628,0.000601201,19,1
13207,7.82239,100.747,-7.9771,10.9978,49.6649,-101.82,214.02,64.9476,0.000152383,15,0
13208,208.918,-56.1703,158.128,-210.215,176.024,-1.9214,255.372,35.1453,0.00028217,16,1
13209,-211.902,96.5418,61.6869,-25.2194,-68.8222,-6.67845,236.589,86.5874,0.000749655,4,1
13210,-179.015,262.273,-126.26,2.46177,-11.3814,1.93775,253.41,22.1807,0.000593762,19,1
13211,-16.8785,-24.7022,5.7935,57.1569,-145.696,-73.6762,209.246,43.677,0.000258654,9,1
13212,-35.077,-61.0839,-47.2056,0.320035,77.1033,52.8427,198.812,34.8368,0.000764242,7,0
13213,-84.4118,-104.075,-7.6211,-12.7937,-41.6457,38.2696,240.368,113.12,0.000252928,17,0
13214,-134.211,-22.7492,-56.254,-78.3495,-122.572,158.084,229.429,80.6439,0.000137147,3,1
13215,91.6786,56.8255,121.622,6.63593,96.8299,-103.735,242.291,61.3382,0.000182538,15,0
13216,27.8514,38.7414,19.3096,-43.9661,3.2039,-128.642,240.422,40.2464,0.000179823,6,1
13217,20.305,70.4104,-57.9248,50.4902,-37.3262,60.0718,161.559,105.639,0.00830748,10,1
13218,67.0158,35.9871,39.111,96.7869,-99.1168,-82.344,228.822,29.3577,0.000445397,0,1
13219,63.7225,-57.1002,-92.7577,37.127,190.983,-75.6987,250.365,75.0184,0.00390475,22,1
13220,88.4598,27.785,49.9081,40.6804,108.07,-72.3515,192.483,42.5304,0.00590957,10,1
13221,8.63043,-85.9779,140.769,-149.039,165.29,-2.35476,206.246,42.1937,0.0300834,21,1
13222,-0.94283,140.162,-66.9323,-41.3945,48.5504,2.29883,191.104,96.6695,0.0501019,15,1
13223,20.1086,44.3629,30.4433,-93.8886,-13.4997,39.8694,205.36,75.5432,0.00132767,13,0
13224,-17.2069,-42.9908,10.0879,-86.6889,-39.8321,58.9371,212.826,113.156,0.000437514,16,0
13225,-64.7112,-22.3488,-18.4909,-39.6502,-177.186,88.6909,215.181,36.0711,0.0200943,21,1
13226,136.317,45.799,42.9538,23.0048,-1.45831,4.81567,245.801,63.0594,0.00384201,15,0
13227,10.473,-134.642,187.928,12.274,-40.9356,189.369,212.291,70.044,0.000328613,1,1
13228,-35.2595,120.443,-160.042,-74.3212,-72.693,-61.5185,218.543,101.705,0.000103793,20,1
13229,-14.7507,-121.881,8.68028,-139.664,-91.3359,174.554,231.169,117.732,0.0440919,11,1
13230,-42.2982,117.372,104.753,-101.256,31.5815,-5.99208,271.797,49.5924,0.0110741,22,0
13231,-98.7138,176.789,65.7062,-80.5174,-53.2253,-12.9104,217.323,37.6074,0.00017928,17,1
13232,28.2323,-21.0767,-189.233,-108.891,-19.9419,-27.3743,222.948,33.3517,0.00683874,10,1
13233,-67.6818,-53.5703,-90.5684,137.606,-93.9325,-18.2376,209.901,44.8477,0.00440642,11,1
13234,-139.419,18.6347,22.0798,-21.0044,126.2,-73.3898,244.929,108.279,0.00664414,4,1
13235,20.5469,140.579,67.5637,-35.6213,61.2155,-106.42,213.217,113.692,0.0186274,16,1
13236,-169.192,33.1303,-136.416,-44.7013,-15.5252,138.359,256.563,51.5945,0.013426,12,1
13237,148.44,-119.044,5.30433,150.019,24.7539,-60.2337,241.062,117.399,0.0624501,11,1
13238,72.5458,122.872,-46.4421,51.3637,-12.4615,-55.2154,239.049,22.7741,0.0214563,10,0
13239,96.629,119.051,-29.9106,32.0627,-92.1653,69.2412,210.362,48.1685,0.0310792,2,1
13240,-67.7035,182.118,147.702,67.3466,31.6792,-6.59487,204.456,110.368,0.00539679,16,1
13241,93.2718,105.542,-12.8572,-55.5881,204.517,10.0618,216.818,116.483,0.0116195,20,1
13242,131.446,120.952,-32.7588,31.4289,55.741,29.0982,229.873,33.053,0.000851549,9,1
13243,-9.10453,39.6284,52.4511,85.1682,-148.71,-79.9287,218.978,72.4325,0.0592246,13,1
13244,57.6686,23.7399,75.4463,15.5434,56.8321,21.8582,201.89,59.5833,0.00157283,18,0
13245,38.938,-184.037,19.9067,131.108,131.024,-37.0012,229.592,107.587,0.076322,23,1
13246,-8.29023,58.6147,-7.48938,58.9212,83.9298,76.6489,213.862,107.521,0.0421985,6,1
13247,-73.8029,51.8139,-99.2318,66.2409,41.4697,-52.1598,190.509,111.498,0.000219525,22,1
13248,179.225,-70.7406,-39.8439,-165.181,-42.8165,-59.9443,259.098,93.9389,0.000616694,24,1
13249,-23.9181,75.1948,-73.7331,-172.559,75.4357,116.751,215.333,100.028,0.000230018,12,1
13250,-148.979,91.0142,-77.8793,144.265,-52.2853,-77.6695,235.438,33.3097,0.0276661,6,1
13251,137.312,23.2973,3.79246,-157.539,-53.8397,9.68342,196.245,108.295,0.0252066,24,1
13252,130.833,-86.8548,67.6491,-151.183,-130.207,117.081,242.267,54.3875,0.0248287,5,1
13253,-64.227,-22.6213,-26.1859,-108.932,-4.1273,-109.857,255.322,54.0712,0.00501923,23,1
13254,35.0591,-198.135,6.17852,41.52,-89.8194,240.991,232.826,55.255,0.0164462,22,1
13255,-118.52,49.2265,204.226,-103.882,29.3209,123.509,243.792,47.1883,0.000909847,12,1
13256,63.6859,56.2092,-124.626,92.9372,-26.06,-103.467,260.687,25.9365,0.000815742,11,1
13257,29.8326,33.7893,55.1993,-135.44,-87.0657,-111.753,195.946,34.4122,0.00234345,24,1
13258,-164.494,-144.631,194.902,-56.5614,112.321,113.671,216.682,112.636,0.00801373,5,1
13259,66.2653,-73.2595,0.643013,-65.2347,-3.4466,61.6752,221.449,100.871,0.0180234,20,0
13260,270.089,26.0264,-5.36313,54.9777,68.3858,-56.0741,212.268,44.0725,0.000437824,14,1
13261,-27.1444,43.2046,-124.997,-129.825,218.394,97.2998,161.244,79.4556,0.0461909,1,1
13262,52.0523,-69.4336,-5.81835,-54.1836,-87.8944,-123.787,222.459,49.1098,0.000722618,17,1
13263,-58.3789,-53.2881,123.768,229.04,-19.8516,46.366,210.142,35.5688,0.0105724,13,1
13264,-48.5679,46.8954,1.94749,-72.9994,-121.499,102.558,239.134,46.2287,0.000203998,23,1
13265,82.4744,19.3891,96.9508,-79.4617,-106.628,129.641,242.634,62.5242,0.00348604,11,1
13266,-45.7788,79.7493,241.409,-8.46621,-24.021,1.46579,170.421,36.0514,0.00108599,2,1
13267,30.0983,-192.223,13.6112,-36.9207,-22.9486,-45.6503,224.542,92.5313,0.0875063,18,1
13268,117.733,-10.7814,34.8499,-27.8875,-1.04051,20.507,255.032,55.7733,0.000230615,24,0
13269,-67.4369,119.675,145.348,148.325,-61.1962,-62.9876,194.472,77.2583,0.0522436,2,1
13270,-70.1542,91.4605,4.51651,116.524,100.646,86.2783,189.384,74.9744,0.00166929,9,1
13271,103.45,80.4764,47.5804,68.6551,-40.851,-56.4451,204.792,89.8595,0.0143652,13,0
13272,-154.052,-68.9995,-117.662,-19.8031,68.4156,23.0168,243.311,84.8352,0.0138766,6,0
13273,14.2652,-25.1727,-121.901,137.813,120.525,135.546,199.392,97.9351,0.00999352,10,1
13274,-131.712,-154.105,-45.5263,-54.4045,140.916,75.2927,190.006,116.696,0.00286324,17,1
13275,-186.255,-11.3375,152.87,109.694,76.9305,32.9623,231.932,115.516,0.00287607,21,1
13276,10.3549,-152.812,84.32,-21.8929,-4.26579,127.131,218.361,42.7431,0.00116448,9,1
13277,-94.3361,-198.55,-45.913,193.869,-121.644,144.601,210.621,67.7281,0.00859527,0,1
13278,-45.1919,-15.569,-13.6961,24.7679,-3.04054,30.8793,187.193,53.9865,0.0018953,10,0
13279,71.1501,35.8603,112.769,85.8544,-40.9104,-90.8009,232.73,67.9425,0.000650135,10,1
13280,84.4647,-121.969,-15.8193,29.3971,90.1713,26.3363,227.572,63.0942,0.00313384,5,0
13281,18.9955,37.9386,-98.4713,-136.882,105.79,-6.42629,275.617,81.7087,0.000196377,14,1
13282,74.0383,-137.094,-131.925,-5.84696,-113.361,53.5921,188.168,33.1786,0.00058378,11,1
13283,-8.13253,4.72352,-10.3938,16.7611,-12.4864,39.6679,239.423,113.859,0.00234971,13,0
13284,18.7524,-30.6935,-30.9559,140.841,121.811,-108.878,186.592,68.1483,0.0025066,8,1
13285,150.84,55.9224,165.662,33.3721,-113.799,145.065,258.128,36.8851,0.00378706,11,1
13286,64.2705,-1.75255,-165.456,-7.73086,53.0939,101.948,247.157,36.0499,0.00409736,17,1
13287,-153.884,-38.7528,-60.4663,-21.1458,54.1048,55.8443,236.365,96.7004,0.00036313,17,0
13288,-99.7887,-139.398,-5.713,130.83,93.998,-113.017,259.515,81.566,0.000179721,10,1
13289,93.2137,-74.7831,-43.7809,5.48417,41.2447,-57.8408,271.727,67.6628,0.000292668,8,0
13290,100.483,-117.84,-109.748,-62.1791,-1.7237,-51.4561,188.187,93.4085,0.000128428,24,1
13291,-91.3869,48.832,74.5381,28.8819,-112.403,-30.1342,209.135,30.2825,0.000147128,0,1
13292,-57.3053,27.8662,0.345305,-30.0428,198.348,-116.01,236.175,110.247,0.00584276,6,1
13293,-69.7594,8.88282,-143.639,135.518,70.963,-23.5912,214.205,103.415,0.00371227,23,1
13294,-104.226,-7.33898,-8.22757,-157.464,44.3387,121.668,257.105,80.9856,0.0450096,6,1
13295,-111.643,-16.4308,83.7898,-29.1766,-71.656,94.51,232.758,94.2143,0.00151714,2,1
13296,-97.7151,-16.0636,82.7584,-41.8913,58.4315,-175.194,231.345,91.6441,0.0268577,3,1
13297,-141.61,-30.0289,71.608,-35.912,87.9032,-0.462452,205.761,68.4144,0.00041516,14,1
13298,-121.023,-6.23339,-56.2356,-113.134,-41.532,23.4837,254.646,38.4168,0.0154589,9,0
13299,-132.985,86.2908,-51.5469,60.2254,-7.54903,-92.3175,217.712,88.6463,0.0818358,18,1
13300,35.2699,121.017,-182.346,90.2786,96.6141,-41.3745,207.967,112.762,0.046798,1,1
13301,53.7997,-192.464,65.34,-155.917,45.0861,39.2114,192.32,105.056,0.014443,0,1
13302,4.20932,60.2267,-32.8331,50.1423,4.26977,-89.4007,202.55,78.2936,0.00296234,18,0
13303,-82.7618,30.705,5.57096,0.340265,29.6601,-47.8344,210.874,54.9114,0.00492367,13,0
13304,35.2373,-34.9342,81.8687,99.9766,-27.1703,-197.255,186.421,67.299,0.011626,12,1
13305,66.1379,161.221,-208.024,-11.7281,-13.5205,-113.75,171.516,63.5665,0.00554532,1,1
13306,-62.3116,-23.2514,-142.284,140.333,-7.71216,55.908,215.864,56.104,0.000699105,19,1
13307,16.3169,-46.4516,76.5516,88.4295,32.6101,58.9489,191.178,36.8185,0.0756236,15,1
13308,185.626,117.2,128.262,66.0932,156.853,22.0532,210.05,114.915,0.00103561,2,1
13309,91.9475,-71.1928,121.936,-40.241,89.8879,-71.7519,204.728,70.4017,0.0902219,17,1
13310,22.0885,-95.058,6.61806,-36.0586,54.079,74.1829,197.418,49.791,0.0136976,5,1
13311,66.7067,-224.172,-58.6643,-29.3814,28.3717,55.0546,266.375,96.7035,0.000187331,5,1
13312,13.9828,-19.3973,5.84147,-7.00539,-81.6073,110.702,217.674,50.6319,0.0208226,23,1
13313,15.6131,-2.65508,19.1139,-106.55,-41.1847,-16.4489,254.868,77.7984,0.011756,21,0
13314,61.5132,-92.3225,44.7485,60.3254,153.232,-179.356,205.093,101.983,0.00037702,4,1
13315,190.398,-67.3172,-23.2891,-88.3007,-119.928,-88.8207,239.523,75.0937,0.000106852,7,1
13316,-113.277,-24.5139,159.368,112.865,30.1998,36.9443,205.387,37.4394,0.00617782,0,1
13317,9.75136,-49.4334,-113.994,-98.6906,-94.2966,-53.8399,219.656,106.346,0.00224833,5,1
13318,-103.765,-51.7653,146.115,174.954,24.6724,-26.5447,231.489,21.4071,0.000191966,10,1
13319,155.735,58.037,-90.4561,-239.757,-26.0696,11.1765,180.553,30.8617,0.000568455,7,1
13320,144.488,138.08,137.489,186.38,-65.64,14.1765,225.518,104.721,0.00395081,10,1
13321,91.8366,56.2198,-111.453,8.65527,5.7337,-39.9768,210.861,38.0503,0.00117585,3,0
13322,-82.1511,-133.605,-25.9119,71.5019,-6.20086,92.8888,212.056,65.8402,0.00132815,2,0
13323,-29.3553,87.7671,-129.424,-67.6325,-138.431,-216.227,196.644,21.2606,0.000541663,9,1
13324,32.4975,-119.334,-21.4222,-309.865,-3.99311,44.2582,233.299,59.3617,0.00496638,1,1
13325,-11.5409,165.217,190.297,-49.4854,105.908,148.386,209.474,103.913,0.000146565,22,1
13326,-21.5151,73.4184,34.8253,81.4016,-61.6276,107.292,231.132,59.0115,0.0676543,1,1
13327,14.6825,88.6632,-25.3423,-36.9618,-60.5831,141.594,222.608,103.716,0.00102856,18,1
13328,98.7928,5.95901,-4.08611,-138.147,64.671,-99.3831,214.306,119.628,0.0750971,9,1
13329,-9.5566,88.7156,3.8485,-38.0418,90.5569,13.3579,231.796,25.8009,0.081014,6,0
13330,120.628,-24.7937,-94.6083,92.1318,-20.2336,144.177,216.669,64.1752,0.00366654,19,1
13331,129.815,277.702,-61.2364,-38.4713,13.7671,14.3761,173.612,24.0913,0.0018677,16,1
13332,-41.6445,-55.2393,17.056,-25.9127,110.743,-19.552,209.743,93.8627,0.000148042,23,0
13333,50.6691,28.3206,-81.8455,28.2173,51.498,2.84066,210.653,24.2737,0.00874362,24,0
13334,-0.0642188,6.13916,156.222,-109.196,103.837,-76.3682,203.562,105.431,0.000418107,19,1
13335,-76.5986,-161.183,12.1462,-20.0663,-37.7083,144.271,251.61,65.4997,0.0478037,6,1
13336,27.132,-66.0718,-87.1088,-77.4613,-209.954,20.218,194.4,99.2934,0.0190162,10,1
13337,-163.423,-70.3883,86.989,-1.5624,39.3056,-178.534,261.566,46.08,0.000321838,23,1
13338,-171.011,69.9273,120.47,106.74,-55.7456,89.1504,219.348,82.3897,0.00519038,8,1
13339,-46.2271,42.2874,-66.9679,-31.1394,15.2712,65.2146,177.109,39.9902,0.0330333,22,0
13340,51.6216,38.6723,20.3636,6.69692,-199.388,38.3406,247.024,77.7558,0.0436759,5,1
13341,10.4192,164.108,26.4333,-127.715,141.328,-42.0431,238.834,53.152,0.00144251,14,1
13342,43.5387,-109.656,-19.7852,20.2346,117.645,-29.7401,197.482,108.54,0.00152789,0,1
13343,35.5219,56.0488,-151.541,-81.8133,92.3575,-100.313,255.027,55.7651,0.00356696,13,1
13344,91.0129,-109.454,30.821,-81.3438,-117.208,-40.7994,231.472,116.783,0.000157544,10,1
13345,42.6162,4.11714,-26.0678,92.4805,83.2403,24.2912,194.217,63.6854,0.000109426,12,1
13346,87.2123,145.456,118.727,54.4669,-99.942,21.4431,247.607,30.6016,0.00242225,16,1
13347,-100.239,-106.573,38.6517,98.6043,66.2368,122.927,194.963,94.3988,0.0650714,24,1
13348,-104.685,129.847,4.10741,-67.8971,-78.022,-86.5363,237.004,54.5393,0.0746095,8,1
13349,-1.15123,-43.2396,-36.8886,65.2643,101.607,36.8105,208.028,46.6144,0.0209095,17,1
13350,-154,-166.125,-71.0949,-9.97952,-55.2353,122.596,224.867,88.7921,0.00289527,0,1
13351,-127.961,0.415876,-35.9649,-34.4125,24.4285,143.112,276.474,117.416,0.000492113,16,1
13352,-101.315,42.3911,-70.5446,-78.6767,14.0281,111.768,201.118,116.874,0.00596976,11,1
13353,-163.583,48.0772,153.133,76.5298,-93.1064,36.2081,174.764,20.5674,0.000130484,19,1
13354,-21.1753,-61.6483,16.2195,19.0001,-108.191,-57.2226,216.341,73.2308,0.0306086,9,0
13355,45.1092,-131.679,6.21171,-107.357,-93.0764,-98.8785,234.647,61.1135,0.000475094,17,1
13356,-38.5183,-125.364,151.039,-174.138,-180.934,178.874,219.994,118.447,0.00672982,2,1
13357,-75.4802,18.1362,-17.6184,23.1642,-156.761,94.6453,208.348,51.9203,0.0362895,7,1
13358,-35.3627,-192.617,96.6568,-104.767,-4.80463,-34.6286,233.309,65.1121,0.0023543,21,1
13359,23.6454,113.303,-6.83735,119.697,-61.6309,180.697,254.644,89.0924,0.0239128,7,1
13360,-24.5248,-12.3173,116.944,43.5753,-176.101,-43.1792,194.84,22.58,0.000702114,17,1
13361,-88.3755,-66.9841,-99.5219,-168.9,43.5032,-11.0263,219.969,111.365,0.00174597,0,1
13362,218.661,-15.3244,-147.66,-55.2018,-58.9737,-134.564,227.042,68.6592,0.00214375,16,1
13363,25.8781,135.055,-40.7294,-111.297,110.077,-92.612,242.612,80.2829,0.000333855,4,1
13364,92.1521,142.289,80.282,3.58676,73.6533,102.567,214.144,32.2612,0.00830382,10,1
13365,-59.1824,-56.6957,-115.762,-20.9943,-197.649,-38.3393,234.275,88.1165,0.000149198,12,1
13366,-44.2586,13.2342,-22.7623,-142.326,70.8918,121.292,225.697,97.9029,0.00046181,6,1
13367,-99.0388,102.868,-34.5699,-57.4057,5.91211,35.1239,251.787,109.916,0.00113019,19,0
13368,-19.1254,70.1639,-153.013,-96.5518,9.98564,-118.412,214.357,91.9542,0.00265957,15,1
13369,56.2196,60.1179,-56.4123,22.3022,6.14001,-52.9202,239.621,61.4206,0.0545436,9,0
13370,22.6212,146.138,82.153,-206.464,-22.5468,-2.05463,188.244,75.3172,0.000267409,22,1
13371,46.7839,-177.166,-84.6899,-37.1415,23.6445,-16.9603,219.727,39.2215,0.0891118,6,0
13372,33.9909,46.759,-34.0303,82.5174,110.428,40.7815,239.949,48.7844,0.0819282,23,1
13373,-66.8125,-3.32548,58.8155,191.126,-124.122,-110.298,251.951,109.025,0.093609,1,1
13374,-22.8027,28.3283,-72.6645,-70.0749,-17.0685,-99.9572,182.353,66.2481,0.00647598,7,1
13375,140.023,-79.7648,-75.8634,85.3233,284.869,288.639,222.644,32.575,0.00441546,9,1
13376,-85.6952,-114.644,85.5569,-113.135,-38.4771,4.01283,204.467,113.779,0.00298641,18,1
13377,-248.01,-61.7578,40.7516,-1.48582,33.0551,-89.6047,226.956,64.1307,0.00070088,5,1
13378,-258.736,290.626,153.054,-104.934,-97.4492,134.073,202.724,34.7721,0.000505919,12,1
13379,44.4011,69.7634,9.99692,120.079,-80.6271,-123.753,255.483,66.5827,0.0362453,16,1
13380,41.4913,-166.872,99.9176,-109.991,12.7732,84.5029,239.475,88.4593,0.000393476,19,1
13381,-14.045,-69.7919,-215.71,161.337,148.197,-190.904,191.47,105.348,0.0667484,4,1
13382,-82.528,-81.6086,-111.213,49.1263,-82.6485,-28.7054,224.955,112.143,0.000144374,19,0
13383,-57.449,-4.95027,-19.344,-86.4436,-33.3177,16.561,217.987,55.5541,0.000192702,14,0
13384,66.6518,126.188,-103.562,172.634,-216.78,12.6516,235.444,33.0324,0.0032534,1,1
13385,75.5024,-54.7317,143.796,178.813,-181.659,-18.4833,259.449,108.605,0.00449445,13,1
13386,-110.062,122.84,7.3263,-60.4666,24.2695,-185.88,199.215,81.8505,0.0934379,10,1
13387,134.104,108.64,26.0802,38.6594,119.046,24.5714,200.343,64.0119,0.00774985,8,1
13388,-40.7537,169.206,16.5503,-19.991,27.589,-70.9823,206.871,57.2787,0.000110627,23,1
13389,-33.0219,-89.6895,204.015,-132.856,130.372,1.3169,190.626,74.0736,0.00632668,18,1
13390,60.4602,-12.6875,-15.3091,44.1897,-67.3013,75.4318,229.999,51.976,0.0011355,0,0
13391,73.926,-18.1419,56.2236,108.296,-166.137,57.6774,246.732,57.5057,0.0363533,13,1
13392,-69.8468,-55.8608,-105.499,-153.104,-5.11504,4.04627,186.32,66.0793,0.0078105,13,1
13393,-28.3935,50.1877,-14.8363,-6.63778,-48.3583,-20.226,215.523,67.4645,0.00050342,20,0
13394,-185.626,-236.814,48.4324,-37.5107,59.8625,-105.131,152.35,26.1147,0.00140475,10,1
13395,6.90973,-25.2327,33.5682,-86.7475,-166.992,-55.5573,218.83,76.0598,0.0445127,20,1
13396,-94.3693,163.772,52.0123,-49.323,95.6057,93.7279,213.071,104.1,0.00180466,21,1
13397,134.423,-55.0122,24.4032,-141.507,-171.39,-137.641,203.185,54.653,0.000444654,7,1
13398,5.2345,124.89,-134.981,50.3001,69.5271,118.906,242.292,30.3293,0.0269494,17,1
13399,-171.283,104.889,69.9782,-105.616,-24.2888,90.8163,288.568,20.0689,0.0465032,4,1
13400,-89.8501,-235.416,-68.2872,126.655,-68.946,-56.2518,236.537,38.5445,0.00135325,3,1
13401,-92.8024,17.0778,-0.477456,-158.881,-72.8258,-111.545,227.916,41.8915,0.0155958,11,1
13402,95.2265,-99.7098,173.679,-34.2604,-34.0062,-23.9484,209.62,59.6185,0.000102531,16,1
